OrderID,OrderDate,Region,City,Category,Product,SalesRep,Quantity,UnitPrice,Discount%,PaymentMode,TotalSales
ORD2038,16-11-2024,South,Chennai,Clothing,Saree,Sneha,7,30628.49,10,NetBanking,192959.49
ORD2039,09-01-2024,South,Chennai,Clothing,Jeans,Amit,2,3072.81,0,NetBanking,6145.62
ORD2040,09-11-2024,South,Chennai,Clothing,Saree,Amit,14,41877.13,15,Card,498337.85
ORD2041,18-03-2024,North,Delhi,Grocery,Rice,Arjun,2,28848.38,15,Cash,49042.25
ORD2042,01-02-2024,West,Ahmedabad,Electronics,Smartwatch,Pooja,9,23016.14,20,Card,165716.21
ORD2043,29-01-2024,South,Bangalore,Electronics,Headphone,Sneha,11,37657.0,0,Card,414227.0
ORD2044,17-07-2024,east,Patna,Furniture,Table,Arjun,13,34961.32,5,UPI,431772.3
ORD2045,27-04-2024,North,Delhi,Electronics,Laptop,Rahul,10,27132.28,0,NetBanking,271322.8
ORD2046,14-11-2024,North,Jaipur,Furniture,Table,Neha,5,14757.44,0,Card,73787.2
ORD2047,29-11-2024,West,Mumbai,Clothing,Jacket,Rahul,5,24950.41,5,UPI,118514.45
ORD2048,15-04-2024,North,Jaipur,Electronics,Smartwatch,Vikas,4,41834.81,15,Cash,142238.35
ORD2049,09-05-2024,south,Hyderabad,Grocery,Rice,Arjun,4,28208.25,0,Cash,112833.0
ORD2050,02-09-2024,South,Chennai,Grocery,Sugar,Amit,9,32901.37,20,UPI,236889.86
ORD2051,04-06-2024,East,Kolkata,Electronics,Mobile,Arjun,8,21101.87,10,Cash,151933.46
ORD2052,12-01-2024,West,Ahmedabad,Electronics,Headphone,Sneha,5,42420.31,0,UPI,212101.55
ORD2053,27-02-2024,South,Bangalore,Electronics,Smartwatch,Pooja,2,39919.53,5,UPI,75847.11
ORD2054,13-12-2024,North,Lucknow,Furniture,Table,Amit,7,1838.42,5,UPI,
ORD2055,16-05-2024,West,Mumbai,Clothing,Jacket,Amit,1,36984.09,20,NetBanking,29587.27
ORD2056,05-07-2024,North,Lucknow,Grocery,Oil,Rahul,2,32973.09,5,Cash,62648.87
ORD2057,24-07-2024,South,Hyderabad,Clothing,Saree,Arjun,6,25818.13,0,Cash,154908.78
ORD2058,19-06-2024,East,Kolkata,Grocery,Rice,Neha,15,19855.04,5,Card,282934.32
ORD2059,20-12-2024,South,Bangalore,Clothing,Jeans,Amit,7,4679.54,5,Cash,31118.94
ORD2060,29-02-2024,East,Patna,Furniture,Table,Sneha,6,40305.64,20,Cash,193467.07
ORD2061,25-11-2024,South,Hyderabad,Grocery,RICE,Priya,8,8732.42,15,NetBanking,59380.46
ORD2062,26-07-2024,East,Kolkata,Furniture,Chair,Vikas,5,45422.71,10,UPI,
ORD2063,09-05-2024,North,Delhi,Furniture,TABLE,Neha,8,52315.49,5,NetBanking,397597.72
ORD2064,13-11-2024,East,Patna,Clothing,Jeans,Neha,10,50591.65,15,Cash,430029.02
ORD2065,02-10-2024,West,Pune,Electronics,Headphone,Amit,13,5570.77,15,NetBanking,61557.01
ORD2066,09-05-2024,North,Lucknow,Electronics,Smartwatch,Neha,9,5244.28,0,Card,47198.52
ORD2067,09-10-2024,East,Patna,Grocery,RICE,Amit,13,38781.4,5,NetBanking,478950.29
ORD2068,22-12-2024,West,Pune,Electronics,Laptop,Pooja,10,21472.16,10,Card,193249.44
ORD2069,28-05-2024,South,Bangalore,Grocery,Atta,Sneha,10,18361.58,0,UPI,183615.8
ORD2070,03-06-2024,West,Mumbai,Grocery,Oil,Priya,3,12443.56,20,UPI,29864.54
ORD2071,05-11-2024,South,Hyderabad,Furniture,TABLE,Neha,10,1497.57,5,UPI,14226.91
ORD2072,11-08-2024,North,Lucknow,Grocery,Sugar,Arjun,9,38672.22,0,Card,348049.98
ORD2073,14-02-2024,North,Delhi,Furniture,Chair,Priya,10,10436.13,0,Card,104361.3
ORD2074,13-04-2024,North, Delhi ,Grocery,Rice,Priya,3,16658.8,15,Cash,42479.94
ORD2075,04-05-2024,South,Chennai,Electronics,Headphone,Arjun,14,26525.33,0,UPI,371354.62
ORD2076,01-09-2024,South,Bangalore,Furniture,Table,Neha,9,54444.71,0,Card,490002.39
ORD2077,22-01-2024,north,Lucknow,Clothing,Saree,Sneha,14,17762.72,5,Card,236244.18
ORD2078,02-11-2024,South,Bangalore,Grocery,Sugar,Rahul,9,15962.0,20,UPI,114926.4
ORD2079,25-08-2024,West,Pune,Clothing,Jacket,Pooja,11,44413.26,0,NetBanking,488545.86
ORD2080,16-02-2024,West,Pune,Grocery,Oil,Vikas,12,27034.22,0,Cash,324410.64
ORD2081,16-10-2024,East,Kolkata,Furniture,Sofa,Arjun,4,19298.52,0,Card,77194.08
ORD2082,17-12-2024,South,Hyderabad,Furniture,Sofa,Vikas,6,39251.63,10,Card,211958.8
ORD2083,11-09-2024,South,Hyderabad,Furniture,Sofa,Vikas,6,13660.73,5,UPI,77866.16
ORD2084,20-07-2024,West,Ahmedabad,Clothing,T-Shirt,Vikas,1,3846.74,20,NetBanking,3077.39
ORD2085,17-11-2024,North,Lucknow,Furniture,Sofa,Amit,8,32820.89,5,UPI,249438.76
ORD2086,01-10-2024,North,Jaipur,Electronics,Headphone,Amit,5,7182.73,0,UPI,35913.65
ORD2087,08-08-2024,East,Patna,Electronics,Headphone,Sneha,4,12830.76,10,Card,46190.74
ORD2088,15-07-2024,South,Bangalore,Electronics,Headphone,Vikas,4,29885.78,0,NetBanking,119543.12
ORD2089,23-04-2024,South,Chennai,Electronics,Mobile,Vikas,4,25380.96,0,NetBanking,
ORD2090,21-02-2024,South,Bangalore,Grocery,Sugar,Arjun,14,4693.44,15,UPI,55851.94
ORD2091,25-09-2024,West,Pune,Clothing,Jeans,Rahul,6,17849.98,5,UPI,101744.89
ORD2092,21-04-2024,West,Mumbai,Grocery,Oil,Pooja,6,19558.95,0,UPI,117353.7
ORD2093,12-01-2024,West,Ahmedabad,Furniture,Chair,Priya,7,31526.78,0,NetBanking,220687.46
ORD2094,06-07-2024,South,Chennai,Clothing,Jacket,Sneha,15,54841.03,5,UPI,781484.68
ORD2095,16-02-2024,North,Delhi,Grocery,Atta,Vikas,12,50388.58,0,NetBanking,604662.96
ORD2096,22-05-2024,South,Chennai,Furniture,Sofa,Amit,14,50394.77,0,Card,705526.78
ORD2097,30-04-2024,West,Mumbai,Clothing,Saree,Rahul,1,44463.53,0,UPI,44463.53
ORD2098,30-09-2024,south,Bangalore,Grocery,Atta,Amit,15,10437.01,20,UPI,125244.12
ORD2099,28-08-2024,South,Bangalore,Grocery,Oil,Sneha,3,46590.23,0,NetBanking,139770.69
ORD2100,23-11-2024,South,Bangalore,Furniture,Chair,Pooja,10,41547.35,0,NetBanking,415473.5
ORD2101,22-10-2024,East,Bhubaneswar,Grocery,Sugar,Pooja,12,46102.0,5,Card,525562.8
ORD2102,07-07-2024,North,Jaipur,Electronics,Laptop,Pooja,14,16554.63,10,Card,
ORD2103,16-03-2024,West,Ahmedabad,Electronics,Laptop,Rahul,8,47612.81,20,UPI,304721.98
ORD2104,23-07-2024,East,Patna,Furniture,Almirah,Rahul,8,39266.39,0,UPI,314131.12
ORD2105,26-08-2024,North,Lucknow,Clothing,Jacket,Pooja,15,21383.32,15,UPI,272637.33
ORD2106,09-04-2024,east,Patna,Grocery,Rice,Amit,5,50724.79,0,UPI,253623.95
ORD2107,25-07-2024,North,Lucknow,Furniture,Sofa,Priya,6,43958.41,5,NetBanking,250562.94
ORD2108,07-10-2024,North,Jaipur,Grocery,Sugar,Pooja,12,41241.77,10,Cash,445411.12
ORD2109,11-11-2024,south,Bangalore,Furniture,Table,Sneha,7,15311.64,0,NetBanking,107181.48
ORD2110,01-01-2024,East,Kolkata,Furniture,Almirah,Rahul,2,9153.85,0,NetBanking,18307.7
ORD2111,11-11-2024,West,Pune,Electronics,Mobile,Neha,12,53874.31,20,Cash,517193.38
ORD2112,12-01-2024,South,Bangalore,Furniture,Sofa,Amit,7,26690.1,0,Cash,186830.7
ORD2113,24-04-2024,South,Hyderabad,Clothing,T-Shirt,Neha,14,43134.51,0,NetBanking,603883.14
ORD2114,11-02-2024,East,Patna,Grocery,Sugar,Amit,4,9102.01,5,NetBanking,34587.64
ORD2115,30-08-2024,South,Chennai,Grocery,Sugar,Arjun,1,18491.46,0,Card,18491.46
ORD2116,04-05-2024,South,Chennai,Grocery,Sugar,Priya,10,44288.22,0,UPI,442882.2
ORD2117,17-02-2024,West,Pune,Electronics,Laptop,Amit,15,53359.3,20,Card,640311.6
ORD2118,19-10-2024,East, Bhubaneswar ,Clothing,Jacket,Amit,2,2415.55,0,Card,4831.1
ORD2119,16-05-2024,West,Mumbai,Furniture,Almirah,Vikas,10,16170.28,20,Card,129362.24
ORD2120,25-05-2024,South,Hyderabad,Electronics,Smartwatch,Vikas,1,21757.96,0,Cash,21757.96
ORD2121,07-12-2024,South,Chennai,Grocery,Sugar,Priya,6,11737.99,5,Card,66906.54
ORD2122,07-02-2024,South,Bangalore,Electronics,Smartwatch,Vikas,5,42416.1,15,Card,180268.42
ORD2123,19-07-2024,east,Kolkata,Grocery,Rice,Pooja,4,19110.69,0,NetBanking,76442.76
ORD2124,16-06-2024,West,Mumbai,Grocery,Atta,Rahul,12,53175.0,5,UPI,606195.0
ORD2125,06-09-2024,west,Mumbai,Furniture,Sofa,Vikas,15,54362.61,0,Card,815439.15
ORD2126,19-11-2024,North,Delhi,Furniture,Almirah,Sneha,6,39182.81,20,Card,188077.49
ORD2127,19-07-2024,East,Bhubaneswar,Furniture,Sofa,Amit,15,29174.69,10,NetBanking,393858.32
ORD2128,19-06-2024,North,Lucknow,Clothing,Saree,Pooja,1,22522.03,15,Card,19143.73
ORD2129,02-06-2024,West,Pune,Clothing,Jeans,Amit,15,35932.6,0,Card,538989.0
ORD2130,22-07-2024,West,Mumbai,Electronics,Laptop,Arjun,1,23764.59,0,UPI,23764.59
ORD2131,19-04-2024,West,Ahmedabad,Clothing,T-Shirt,Neha,9,36438.61,0,Card,327947.49
ORD2132,17-06-2024,west,Mumbai,Furniture,Chair,Vikas,11,13658.68,5,Cash,142733.21
ORD2133,24-03-2024,West,Mumbai,Grocery,Oil,Rahul,6,5548.72,0,UPI,33292.32
ORD2134,01-04-2024,North,Lucknow,Electronics,Laptop,Priya,2,42116.54,0,NetBanking,84233.08
ORD2135,29-06-2024,East,Kolkata,Clothing,T-SHIRT,Priya,3,21455.86,0,UPI,64367.58
ORD2136,24-09-2024,East,Kolkata,Furniture,Table,Arjun,14,37986.23,0,NetBanking,
ORD2137,07-04-2024,South,Bangalore,Electronics,Smartwatch,Pooja,10,35134.41,20,NetBanking,281075.28
ORD2138,22-01-2024,East, Kolkata ,Grocery,Atta,Neha,1,25019.44,0,NetBanking,25019.44
ORD2139,09-03-2024,West,Mumbai,Electronics,Headphone,Neha,14,5459.56,10,UPI,68790.46
ORD2140,01-10-2024,South,Chennai,Electronics,Headphone,Rahul,14,23525.11,0,Cash,329351.54
ORD2141,29-07-2024,East,Patna,Grocery,Oil,Vikas,2,53637.1,0,Cash,
ORD2142,04-11-2024,South,Hyderabad,Furniture,Chair,Priya,10,46866.03,0,Card,468660.3
ORD2143,21-05-2024,South,Bangalore,Furniture,Chair,Vikas,5,46312.4,10,Cash,208405.8
ORD2144,03-08-2024,North,Lucknow,Electronics,Smartwatch,Amit,2,36252.78,0,UPI,72505.56
ORD2145,26-07-2024,West,Pune,Grocery,Rice,Rahul,9,6057.62,0,Card,54518.58
ORD2146,28-12-2024,West,Mumbai,Electronics,Mobile,Vikas,3,9481.45,20,Card,
ORD2147,18-04-2024,North,Lucknow,Grocery,Oil,Arjun,10,36745.15,0,Cash,367451.5
ORD2148,03-08-2024,north,Jaipur,Clothing,Jeans,Rahul,5,35728.9,5,Card,169712.27
ORD2149,21-01-2024,south,Hyderabad,Electronics,Laptop,Vikas,4,54898.34,15,UPI,186654.36
ORD2150,08-01-2024,North,Jaipur,Electronics,Laptop,Neha,7,6061.06,0,Cash,42427.42
ORD2151,05-12-2024,East,Patna,Grocery,Sugar,Sneha,4,47205.04,0,NetBanking,188820.16
ORD2152,09-05-2024,West,Mumbai,Grocery,Atta,Vikas,1,23944.48,0,Card,23944.48
ORD2153,25-05-2024,east,Kolkata,Grocery,Rice,Neha,5,9902.89,20,Cash,39611.56
ORD2154,21-05-2024,South,Hyderabad,Furniture,Almirah,Sneha,14,26330.57,5,NetBanking,350196.58
ORD2155,17-05-2024,South,Bangalore,Grocery,Oil,Arjun,12,20521.71,0,UPI,246260.52
ORD2156,09-05-2024,South,Chennai,Electronics,Mobile,Rahul,13,13587.32,15,NetBanking,150139.89
ORD2157,19-12-2024,North,Lucknow,Electronics,Laptop,Arjun,13,30552.21,10,Cash,357460.86
ORD2158,04-11-2024,West,Ahmedabad,Clothing,Jeans,Neha,10,31108.41,0,Cash,311084.1
ORD2159,26-04-2024,East,Patna,Grocery,Oil,Amit,7,52671.1,0,Card,368697.7
ORD2160,14-12-2024,North,Delhi,Grocery,Sugar,Amit,9,24382.21,0,NetBanking,219439.89
ORD2161,17-02-2024,West,Mumbai,Electronics,Headphone,Sneha,6,50811.48,10,UPI,274381.99
ORD2162,22-12-2024,South,Hyderabad,Grocery,Atta,Priya,12,548.34,20,UPI,5264.06
ORD2163,22-12-2024,North,Lucknow,Furniture,SOFA,Amit,6,51419.08,20,Cash,246811.58
ORD2164,24-01-2024,South,Bangalore,Furniture,Table,Sneha,12,10030.66,20,Card,96294.34
ORD2165,17-11-2024,South,Chennai,Electronics,Mobile,Rahul,13,48433.12,0,NetBanking,629630.56
ORD2166,18-01-2024,South,Chennai,Grocery,Rice,Rahul,9,9795.25,20,NetBanking,70525.8
ORD2167,26-03-2024,South,Hyderabad,Electronics,Smartwatch,Neha,5,39310.6,15,NetBanking,167070.05
ORD2168,29-03-2024,West,Pune,Furniture,Table,Amit,10,46050.61,5,Card,437480.79
ORD2169,26-08-2024,West,Ahmedabad,Grocery,Atta,Priya,15,5188.16,10,NetBanking,70040.16
ORD2170,02-04-2024,North,Jaipur,Grocery,Oil,Priya,9,48193.79,20,Card,346995.29
ORD2171,13-05-2024,North,Lucknow,Electronics,Headphone,Sneha,6,30280.13,20,UPI,145344.62
ORD2172,20-11-2024,North,Lucknow,Furniture,Almirah,Amit,9,4592.6,20,UPI,33066.72
ORD2173,16-01-2024,North,Jaipur,Electronics,Mobile,Pooja,2,17872.81,20,UPI,28596.5
ORD2174,05-11-2024,North,Jaipur,Grocery,Atta,Vikas,1,39613.55,0,Cash,39613.55
ORD2175,16-03-2024,North,Jaipur,Clothing,Jeans,Rahul,10,36814.27,10,Cash,331328.43
ORD2176,21-01-2024,west,Pune,Electronics,Headphone,Arjun,9,24021.01,0,Cash,216189.09
ORD2177,21-09-2024,East,Bhubaneswar,Clothing,T-Shirt,Sneha,5,29245.93,5,Cash,138918.17
ORD2178,28-03-2024,east,Patna,Clothing,T-Shirt,Sneha,13,31810.02,15,Card,351500.72
ORD2179,15-11-2024,East,Kolkata,Grocery,Sugar,Amit,13,35066.22,20,UPI,364688.69
ORD2180,27-09-2024,North,Jaipur,Grocery,Atta,Pooja,12,472.45,15,NetBanking,4818.99
ORD2181,06-04-2024,West,Ahmedabad,Furniture,Table,Vikas,9,35696.29,5,Card,305203.28
ORD2182,11-01-2024,East,Kolkata,Clothing,Saree,Sneha,4,48393.65,20,UPI,154859.68
ORD2183,21-01-2024,North,Lucknow,Clothing,Jacket,Amit,14,21582.09,15,Card,256826.87
ORD2184,05-10-2024,East,Patna,Grocery,OIL,Arjun,11,10445.15,0,Cash,114896.65
ORD2185,21-10-2024,East,Bhubaneswar,Grocery,Atta,Rahul,14,29263.45,0,Cash,409688.3
ORD2186,22-12-2024,west,Ahmedabad,Clothing,Jeans,Sneha,1,37117.54,0,Card,37117.54
ORD2187,26-09-2024,East,Kolkata,Furniture,Table,Priya,5,32374.26,15,UPI,137590.6
ORD2188,25-01-2024,North,Jaipur,Grocery,Sugar,Arjun,10,53662.35,0,Cash,536623.5
ORD2189,09-02-2024,West,Mumbai,Furniture,Chair,Priya,2,50513.55,10,NetBanking,90924.39
ORD2190,16-04-2024,north,Delhi,Grocery,Rice,Rahul,14,1656.0,20,UPI,18547.2
ORD2191,22-11-2024,East,Patna,Furniture,Almirah,Arjun,12,27454.87,15,UPI,280039.67
ORD2192,26-06-2024,East,Bhubaneswar,Furniture,Almirah,Vikas,3,48746.44,0,UPI,146239.32
ORD2193,28-09-2024,South,Chennai,Clothing,Jeans,Rahul,8,18993.68,0,Card,151949.44
ORD2194,20-05-2024,South,Chennai,Furniture,Chair,Vikas,6,18705.67,0,Card,112234.02
ORD2195,11-01-2024,East,Bhubaneswar,Grocery,Rice,Amit,13,43603.36,0,UPI,566843.68
ORD2196,22-01-2024,West,Mumbai,Electronics,Laptop,Priya,4,48140.63,0,UPI,192562.52
ORD2197,13-06-2024,West,Mumbai,Grocery,Oil,Arjun,12,11864.37,0,Card,142372.44
ORD2198,05-09-2024,West,Ahmedabad,Grocery,Rice,Vikas,7,42015.25,15,UPI,249990.74
ORD2199,03-01-2024,East,Bhubaneswar,Electronics,Laptop,Rahul,13,29123.98,5,NetBanking,359681.15
ORD2200,10-07-2024,South,Hyderabad,Electronics,Laptop,Amit,10,39867.38,0,Cash,
ORD2157,19-12-2024,North,Lucknow,Electronics,Laptop,Arjun,13,30552.21,10,Cash,357460.86
ORD2190,16-04-2024,north,Delhi,Grocery,Rice,Rahul,14,1656.0,20,UPI,18547.2
ORD1133,20-04-2024,West,Mumbai,Electronics,Smartwatch,Vikas,10,19538.65,0,UPI,195386.5
ORD1593,25-10-2024,East,Patna,Clothing,Saree,Amit,15,29854.68,0,Card,447820.2
ORD1586,23-01-2024,East,Bhubaneswar,Grocery,Sugar,Sneha,15,39722.87,0,Cash,
ORD2176,21-01-2024,west,Pune,Electronics,Headphone,Arjun,9,24021.01,0,Cash,216189.09
ORD1373,03-10-2024,North,Lucknow,Electronics,Headphone,Pooja,10,8396.99,10,UPI,75572.91
ORD1033,30-08-2024,South,Hyderabad,Grocery,Sugar,Neha,13,49584.71,20,UPI,515680.98
ORD1928,06-11-2024,South,Chennai,Grocery,Sugar,Vikas,10,20751.04,0,UPI,207510.4
ORD1523,26-09-2024,North,Jaipur,Furniture,Chair,Vikas,7,42580.09,5,Cash,283157.6
ORD2194,20-05-2024,South,Chennai,Furniture,Chair,Vikas,6,18705.67,0,Card,112234.02
ORD1340,12-09-2024,South,Chennai,Grocery,Rice,Vikas,3,54756.79,20,UPI,131416.3
ORD1826,26-03-2024,West,Mumbai,Furniture,Table,Amit,2,23140.68,20,NetBanking,37025.09
ORD2174,05-11-2024,North,Jaipur,Grocery,Atta,Vikas,1,39613.55,0,Cash,39613.55
ORD1862,30-08-2024,West,Ahmedabad,Grocery,Sugar,Rahul,6,17284.55,10,Cash,93336.57
